station_no,station_name,function,state_raw,state,latitude,longitude,coord_status,lat_parse_method,lon_parse_method
1334108,"Ldg. Getah Kukup, Pontian",RF,Johor,Johor,1.348611,103.458333,ok,parsed_excel_date,parsed_dms
1433105,"Hospital Umum, Pontian",RF,Johor,Johor,1.498611,103.388889,ok,parsed_excel_date,parsed_dms
1437116,Stor JPS Johor Bahru,RF,Johor,Johor,1.470833,103.752778,ok,parsed_excel_date,parsed_dms
1438001,Sedc Pasir Gudang,RF,Johor,Johor,1.444444,103.898611,ok,parsed_excel_date,parsed_dms
1438118,"Ldg. Sg. Buloh, Johor Bahru",RF,Johor,Johor,1.458333,103.893056,ok,parsed_excel_date,parsed_dms
1439118,"Ldg. Sg. Buloh, Johor Bahru",RF,Johor,Johor,1.476389,103.9,ok,parsed_excel_date,parsed_dms
1442001,"Desaru, Penggarang",RF,Johor,Johor,1.484722,104.269444,ok,parsed_excel_date,parsed_dms
1534001,Komplek Perumahan Pontian,RF,Johor,Johor,1.501389,103.419444,ok,parsed_excel_date,parsed_dms
1534002,Pusat Kemajuan Per. Pekan Nanas,RF,Johor,Johor,1.515278,103.494444,ok,parsed_excel_date,parsed_dms
1534103,Stn.Penyelidikan Nenas Pontian,RF,Johor,Johor,1.590278,103.465278,ok,parsed_dms,parsed_dms
1534104,Ibu Bekalan JKR Pontian Besar,RF,Johor,Johor,1.597222,103.415278,ok,parsed_dms,parsed_dms
1535106,Ldg. Gunung Pulai di Johor Bahru,RF,Johor,Johor,1.563889,103.579167,ok,parsed_dms,parsed_dms
1535107,"Balai Bomba, Pekan Nenas",RF,Johor,Johor,1.506944,103.516667,ok,parsed_excel_date,parsed_dms
1536110,Ldg. Senai di Senai,RF,Johor,Johor,1.584722,103.654167,ok,parsed_dms,parsed_dms
1536111,"Ldg. Buan Heng, Skudai",RF,Johor,Johor,1.536111,103.625,ok,parsed_dms,parsed_dms
1537113,Ldg. Tebrau di Johor Bahru,RF,Johor,Johor,1.55,103.743056,ok,parsed_dms,parsed_dms
1537114,"Ldg. Mount Austin, Johor Bahru",RF,Johor,Johor,1.55,103.776389,ok,parsed_dms,parsed_dms
1537115,Kolam Air Johor Bahru,RF,Johor,Johor,1.501389,103.731944,ok,parsed_excel_date,parsed_dms
1538001,Sg. Plentong,RF,Johor,Johor,1.534722,103.844444,ok,parsed_dms,parsed_dms
1538117,"Ldg. Sg. Plentong, Johor Bahru",RF,Johor,Johor,1.534722,103.844444,ok,parsed_dms,parsed_dms
1539001,Loji Air Sg.Layang,RF,Johor,Johor,1.556944,103.925,ok,parsed_dms,parsed_dms
1539001,Kg. Oren,RF,Johor,Johor,1.5875,103.918056,ok,parsed_dms,parsed_dms
1539134,Ldg. Sg. Tiram di Johor Bahru,RF,Johor,Johor,1.5875,103.918056,ok,parsed_dms,parsed_dms
1539136,"Ldg. Lim Lim Bhd., Masai",RF,Johor,Johor,1.520833,103.991667,ok,parsed_excel_date,parsed_dms
1540135,Ldg. Telok Sengat di Kota Tinggi,RF,Johor,Johor,1.568056,104.038889,ok,parsed_dms,parsed_dms
1541001,Kangar Chemara,RF,Johor,Johor,1.576389,104.198611,ok,parsed_dms,parsed_dms
1541137,Ldg. Sg. Papan di Kota Tinggi,RF,Johor,Johor,1.5,104.105556,ok,parsed_excel_date,parsed_dms
1541138,"Ldg. Kg. Bahru, Sg. Papan",RF,Johor,Johor,1.547222,104.156944,ok,parsed_dms,parsed_dms
1541139,Johor Silica,RF,Johor,Johor,1.526389,104.184722,ok,parsed_excel_date,parsed_dms
1631001,Pintu Pasang Surut Kg.Sg.Rengit,RF,Johor,Johor,1.666667,103.148611,ok,parsed_dms,parsed_dms
1631084,Pintu Pasang Surut Rengit,RF,Johor,Johor,1.680556,103.148611,ok,parsed_dms,parsed_dms
1632001,"Benut, Johor Barat",RF,Johor,Johor,1.65,103.263889,ok,parsed_dms,parsed_dms
1632095,"Parit Batang Duku, Batu Pahat",RF,Johor,Johor,1.672222,103.25,ok,parsed_dms,parsed_dms
1632096,Pintu Kawalan Tampok di Batu Pahat,RF,Johor,Johor,1.626389,103.202778,ok,parsed_dms,parsed_dms
1635102,Ldg. Kulai Young di Kulai,RF,Johor,Johor,1.629167,103.531944,ok,parsed_dms,parsed_dms
1636001,Balai Polis Kg.Seelong,RF,Johor,Johor,1.630556,103.697222,ok,parsed_dms,parsed_dms
1636002,Kg. Separa,RF,Johor,Johor,1.651944,103.628611,ok,parsed_dms,parsed_dms
1636109,Ldg. Kelan di Kulai,RF,Johor,Johor,1.681944,103.629167,ok,parsed_dms,parsed_dms
1637001,Felda Ulu Tiram/Ulu Tebrau,RF,Johor,Johor,1.629167,103.779167,ok,parsed_dms,parsed_dms
1637133,Ldg. Ulu Tiram,RF,Johor,Johor,1.629167,103.779167,ok,parsed_dms,parsed_dms
1639132,Ldg. Nam Heng di Kota Tinggi,RF,Johor,Johor,1.654167,103.926389,ok,parsed_dms,parsed_dms
1640141,Felda Air Tawar 1,RF,Johor,Johor,1.620833,104.044444,ok,parsed_dms,parsed_dms
1730081,"Stn. Pam Koris, Batu Pahat",RF,Johor,Johor,1.761111,103.0,ok,parsed_dms,parsed_dms
1730082,Pintu Pasang Surut Senggarang,RF,Johor,Johor,1.745833,103.056944,ok,parsed_dms,parsed_dms
1730085,Ldg. Bkt. Batu Senggarang,RF,Johor,Johor,1.788889,103.016667,ok,parsed_dms,parsed_dms
1731001,Pintu Kawalan  Parit Saidi Barat,RF,Johor,Johor,1.7375,103.108333,ok,parsed_dms,parsed_dms
1731083,"Parit Perpat, Batu Pahat",RF,Johor,Johor,1.722222,103.127778,ok,parsed_dms,parsed_dms
1731094,Sek. Keb. Merlong Darat,RF,Johor,Johor,1.731944,103.1875,ok,parsed_dms,parsed_dms
1732001,"Parit Madirono, Site 1",RF,Johor,Johor,1.713889,103.279167,ok,parsed_dms,parsed_dms
1732002,"Parit Madirono, Site 2",RF,Johor,Johor,1.711111,103.288889,ok,parsed_dms,parsed_dms
1732003,"Parit Madirono, Site 3",RF,Johor,Johor,1.706944,103.281944,ok,parsed_dms,parsed_dms
1732004,"Parit Madirono, Site 4",RF,Johor,Johor,1.708333,103.273611,ok,parsed_dms,parsed_dms
1734001,Loji Pembersih Bkt. Batu,RF,Johor,Johor,1.727778,103.443056,ok,parsed_dms,parsed_dms
1735125,Ldg. Sedenak di Sedenak,RF,Johor,Johor,1.713889,103.527778,ok,parsed_dms,parsed_dms
1735142,Felda Kg. Teck Wah Heng,RF,Johor,Johor,1.769444,103.519444,ok,parsed_dms,parsed_dms
1736126,"Ldg. Sayong, Kulai",RF,Johor,Johor,1.7625,103.6,ok,parsed_dms,parsed_dms
1737001,Sek. Men. Bkt. Besar di Kota Tinggi,RF,Johor,Johor,1.763889,103.719444,ok,parsed_dms,parsed_dms
1737127,Bkt. Besar Felda di Kota Tinggi,RF,Johor,Johor,1.770833,103.704167,ok,parsed_dms,parsed_dms
1737128,S.R.J.K. Kg. Rantau Panjang,RF,Johor,Johor,1.781944,103.744444,ok,parsed_dms,parsed_dms
1738129,"Rumah Tapis Air, Kota Tinggi",RF,Johor,Johor,1.751389,103.893056,ok,parsed_dms,parsed_dms
1738131,Ldg. Getah Malaya di Kota Tinggi,RF,Johor,Johor,1.702778,103.886111,ok,parsed_dms,parsed_dms
1739001,Bt. 27 Jln. Johor Bahru/Mersing,RF,Johor,Johor,1.748611,103.923611,ok,parsed_dms,parsed_dms
1739003,Ldg. Permatang di  Kota Tinggi,RF,Johor,Johor,1.776389,103.926389,ok,parsed_dms,parsed_dms
1739130,"Ldg. Permatang, Kota Tinggi",RF,Johor,Johor,1.779167,103.923611,ok,parsed_dms,parsed_dms
1739195,Ulu Mupor,RF,Johor,Johor,1.775,103.984722,ok,parsed_dms,parsed_dms
1740001,Felda Bkt. Wah Ha/Aping Selatan,RF,Johor,Johor,1.769444,104.030556,ok,parsed_dms,parsed_dms
1829001,Sek Men Munshi Sulaiman,RF,Johor,Johor,1.866667,102.981944,ok,parsed_dms,parsed_dms
1829002,Stor Daerah JPS Batu Pahat,RF,Johor,Johor,1.840278,102.925,ok,parsed_dms,parsed_dms
1829002,Bukit Besar,RF,Johor,Johor,1.763889,103.719444,ok,parsed_dms,parsed_dms
1829003,Pintu Kawalan Parit Bintang,RF,Johor,Johor,1.857056,102.921444,ok,parsed_dms,parsed_dms
1829077,"Kurai JKR, Batu Pahat",RF,Johor,Johor,1.855556,102.975,ok,parsed_dms,parsed_dms
1829078,Stor JPS Batu Pahat,RF,Johor,Johor,1.852778,102.926389,ok,parsed_dms,parsed_dms
1829078,Batu Pahat,RF,Johor,Johor,1.852778,102.926389,ok,parsed_dms,parsed_dms
1829079,"Kolam Air Bkt. Banang, Batu Pahat",RF,Johor,Johor,1.833333,102.944444,ok,parsed_dms,parsed_dms
1829080,"Ldg. Banang, Batu Pahat",RF,Johor,Johor,1.809722,102.961111,ok,parsed_dms,parsed_dms
1830075,Pintu Kawalan Sembrong,RF,Johor,Johor,1.875,103.054167,ok,parsed_dms,parsed_dms
1830076,Ldg. Sri Gading di  Batu Pahat,RF,Johor,Johor,1.840278,103.020833,ok,parsed_dms,parsed_dms
1831074,Rumah Pengawas Parit Raja,RF,Johor,Johor,1.869444,103.1125,ok,parsed_dms,parsed_dms
1832001,Empangan Sg. Machap,RF,Johor,Johor,1.886111,103.272222,ok,parsed_dms,parsed_dms
1833092,Ldg. Simpang Rengam di Simpang Rengam,RF,Johor,Johor,1.856944,103.336111,ok,parsed_dms,parsed_dms
1833093,Pusat Perbekalan Air di Spg. Rengam,RF,Johor,Johor,1.826389,103.3,ok,parsed_dms,parsed_dms
1833123,Ldg. Benut di Rengam,RF,Johor,Johor,1.838889,103.352778,ok,parsed_dms,parsed_dms
1834001,Stesen Tele. Ulu Remis,RF,Johor,Johor,1.845833,103.475,ok,parsed_dms,parsed_dms
1834122,Ldg. Rengam di Rengam,RF,Johor,Johor,1.888889,103.415278,ok,parsed_dms,parsed_dms
1834124,"Ldg. Ulu Remis, Layang Layang",RF,Johor,Johor,1.848611,103.468056,ok,parsed_dms,parsed_dms
1835001,Ldg. Pekan Layang Layang,RF,Johor,Johor,1.855556,103.5875,ok,parsed_dms,parsed_dms
1836001,Rancangan Ulu Sebol,RF,Johor,Johor,1.875,103.6375,ok,parsed_dms,parsed_dms
1836002,Kluang Ulu Sebol,RF,Johor,Johor,1.884722,103.633333,ok,parsed_dms,parsed_dms
1836145,Jam. Jln. Pengelli,RF,Johor,Johor,1.813889,103.630556,ok,parsed_dms,parsed_dms
1838148,Kerja Air Kota Tinggi,RF,Johor,Johor,1.831944,103.833333,ok,parsed_dms,parsed_dms
1839196,Simpang Mawai-Kuala Sedili,RF,Johor,Johor,1.85,103.965278,ok,parsed_dms,parsed_dms
1840001,Loji Pembersih Sg. Gembut,RF,Johor,Johor,1.891667,104.05,ok,parsed_dms,parsed_dms
1841199,Pengkalan Kg. Sedili Kecil,RF,Johor,Johor,1.841667,104.148611,ok,parsed_dms,parsed_dms
1926001,Pintu Kawalan Parit Jawa di Muar,RF,Johor,Johor,1.952778,102.634722,ok,parsed_dms,parsed_dms
1926051,Ldg. Air Manis di Muar,RF,Johor,Johor,2.0,102.691667,ok,parsed_dms,parsed_dms
1926052,Pintu Kawalan Parit Jamil di Muar,RF,Johor,Johor,1.943056,102.645833,ok,parsed_dms,parsed_dms
1927053,Ibu Bekalan Sg. Sarang Buaya,RF,Johor,Johor,1.954167,102.773611,ok,parsed_dms,parsed_dms
1928065,Pintu Kawalan Separap di Pesarai,RF,Johor,Johor,1.920833,102.877778,ok,parsed_dms,parsed_dms
1929064,Kerja Air Parit Sulong di  Batu  Pahat,RF,Johor,Johor,1.981944,102.925,ok,parsed_dms,parsed_dms
1929065,Sri Medan,RF,Johor,Johor,1.993056,102.966667,ok,parsed_dms,parsed_dms
1931001,"Bt. 2 Jam. Brizay, Yong Peng",RF,Johor,Johor,1.938889,103.1625,ok,parsed_dms,parsed_dms
1931002,Majuternak Air Hitam,RF,Johor,Johor,1.981944,103.197222,ok,parsed_dms,parsed_dms
1931003,Empangan Sg. Sembrong di Air Hitam,RF,Johor,Johor,1.973611,103.179167,ok,parsed_dms,parsed_dms
1931072,Pusat Pertanian Air Itam,RF,Johor,Johor,1.934722,103.186111,ok,parsed_dms,parsed_dms
1931073,Rumah Pengawas Assam Bubok,RF,Johor,Johor,1.908333,103.130556,ok,parsed_dms,parsed_dms
1932001,LKTP (Felda) Air Hitam,RF,Johor,Johor,1.958333,103.231944,ok,parsed_dms,parsed_dms
1932001,Felda Air Hitam,RF,Johor,Johor,1.958333,103.231944,ok,parsed_dms,parsed_dms
1932091,"Ldg. Nyanyo, Kluang",RF,Johor,Johor,1.940278,103.279167,ok,parsed_dms,parsed_dms
1933121,Ldg. Getah See Sun di Rengam,RF,Johor,Johor,1.902778,103.397222,ok,parsed_dms,parsed_dms
1933151,Ldg. Lambak di  Kluang,RF,Johor,Johor,1.968056,103.326389,ok,parsed_dms,parsed_dms
1937149,"Lombong Sin Seng, Kota Tinggi",RF,Johor,Johor,1.925,103.709722,ok,parsed_dms,parsed_dms
1938194,Jabatan Perhutanan di Ulu Sedili,RF,Johor,Johor,1.959722,103.873611,ok,parsed_dms,parsed_dms
1941198,S.R.J.K. Kg. Tg. Lembu,RF,Johor,Johor,1.927778,104.108333,ok,parsed_dms,parsed_dms
2025001,Pintu Kawalan Tg. Agas di Muar,RF,Johor,Johor,2.051389,102.577778,ok,parsed_excel_date,parsed_dms
2025029,Kolam Air Bkt. Treh di Muar,RF,Johor,Johor,2.088889,102.579167,ok,parsed_excel_date,parsed_dms
2025030,"Hospital Kerajaan, Muar",RF,Johor,Johor,2.056944,102.577778,ok,parsed_excel_date,parsed_dms
2025031,JPS Muar,RF,Johor,Johor,2.063889,102.575,ok,parsed_excel_date,parsed_dms
2030001,Sek. Men. Inggeris Yong Peng,RF,Johor,Johor,2.022222,103.061111,ok,parsed_excel_date,parsed_dms
2030002,Loji Air Bahru di  Yong Peng,RF,Johor,Johor,2.0125,103.05,ok,parsed_dms,parsed_dms
2030070,Kerja Air Jkr. Yong Peng,RF,Johor,Johor,2.016667,103.056944,ok,parsed_excel_date,parsed_dms
2030071,Empangan Bekok,RF,Johor,Johor,2.098611,103.063889,ok,parsed_excel_date,parsed_dms
2031067,Ldg. Yong Peng,RF,Johor,Johor,2.041667,103.119444,ok,parsed_excel_date,parsed_dms
2031069,Ldg. Yong Peng di Batu Pahat,RF,Johor,Johor,2.070833,103.152778,ok,parsed_excel_date,parsed_dms
2031069,Ladang Yong Peng,RF,Johor,Johor,2.071667,103.156389,ok,parsed_excel_date,parsed_dms
2032071,Ldg. Kian Hoe di Kluang,RF,Johor,Johor,2.026389,103.270833,ok,parsed_excel_date,parsed_dms
2033001,Stor Baru JPS  Kluang,RF,Johor,Johor,2.019444,103.325,ok,parsed_excel_date,parsed_dms
2033002,Stesen Bandar Kluang,RF,Johor,Johor,2.038333,103.3225,ok,parsed_excel_date,parsed_dms
2033152,Ldg. Mengkibol di Kluang,RF,Johor,Johor,2.006944,103.3,ok,parsed_dms,parsed_dms
2033153,Stor Jps. Kluang,RF,Johor,Johor,2.022222,103.319444,ok,parsed_excel_date,parsed_dms
2033155,"Ldg. Rengo Malay, Kluang",RF,Johor,Johor,2.076389,103.383333,ok,parsed_excel_date,parsed_dms
2034001,Felda Kahang Barat,RF,Johor,Johor,2.034722,103.419444,ok,parsed_excel_date,parsed_dms
2037001,Bkt. Panjang,RF,Johor,Johor,2.038889,103.75,ok,parsed_excel_date,parsed_dms
2037191,Bkt. Panjang,RF,Johor,Johor,2.026389,103.752778,ok,parsed_excel_date,parsed_dms
2038001,Rancangan Belia Sg. Ara,RF,Johor,Johor,2.004167,103.872222,ok,parsed_dms,parsed_dms
2038001,Sg. Sedeli Bt. 52,RF,Johor,Johor,2.0025,103.879167,ok,parsed_dms,parsed_dms
2038002,Felda Tenggaroh 1,RF,Johor,Johor,2.0875,103.893056,ok,parsed_excel_date,parsed_dms
2125001,Pintu Kawalan Sg.Kesang,RF,Johor,Johor,2.125,102.505556,ok,parsed_excel_date,parsed_dms
2125028,"Rumah Pam Pulau Penarek, Muar",RF,Johor,Johor,2.145833,102.566667,ok,parsed_excel_date,parsed_dms
2125041,Rumah Pam Telok Rimba di Muar,RF,Johor,Johor,2.175,102.506944,ok,parsed_excel_date,parsed_dms
2125042,Rumah Pam Kesang Tasek,RF,Johor,Johor,2.151389,102.538889,ok,parsed_excel_date,parsed_dms
2126024,"Ldg. Tanjung Olak, Muar",RF,Johor,Johor,2.154167,102.656944,ok,parsed_excel_date,parsed_dms
2127017,Ldg. Temiang Renchong di Muar,RF,Johor,Johor,2.170833,102.788889,ok,parsed_excel_date,parsed_dms
2127018,Ldg. Temiang Renchong (Pagoh),RF,Johor,Johor,2.147222,102.793056,ok,parsed_excel_date,parsed_dms
2127025,Kolam Air Pengkalan Bukit,RF,Johor,Johor,2.122222,102.7,ok,parsed_excel_date,parsed_dms
2130001,Chaah Estate di Chaah,RF,Johor,Johor,2.197222,103.004167,ok,parsed_excel_date,parsed_dms
2130001,Ladang Chaah,RF,Johor,Johor,2.173333,103.010278,ok,parsed_excel_date,parsed_dms
2130002,Kangkar Chaah,RF,Johor,Johor,2.1875,103.015278,ok,parsed_excel_date,parsed_dms
2130068,Ldg. Union di Yong Peng,RF,Johor,Johor,2.130556,103.05,ok,parsed_excel_date,parsed_dms
2130070,Sg. Bekok Bt. 77,RF,Johor,Johor,2.120833,103.041667,ok,parsed_excel_date,parsed_dms
2131156,"Ldg. Bkt. Paloh, Paloh",RF,Johor,Johor,2.141667,103.179167,ok,parsed_excel_date,parsed_dms
2132154,Ldg. Ulu Paloh di Kluang/CEP Nyior,RF,Johor,Johor,2.105556,103.258333,ok,parsed_excel_date,parsed_dms
2132159,"Ldg. Tiong Kiat, Paloh, Kluang",RF,Johor,Johor,2.169444,103.205556,ok,parsed_excel_date,parsed_dms
2133157,"Ldg. Pamol, Kluang",RF,Johor,Johor,2.111111,103.344444,ok,parsed_excel_date,parsed_dms
2138001,Rancangan Risda Sg.Ambat,RF,Johor,Johor,2.180556,103.868056,ok,parsed_excel_date,parsed_dms
2225026,Ldg. Eng Kee di Tangkak,RF,Johor,Johor,2.251389,102.573611,ok,parsed_excel_date,parsed_dms
2225027,"Ldg. Serom, Tangkak",RF,Johor,Johor,2.227778,102.541667,ok,parsed_excel_date,parsed_dms
2225043,"Hospital Kerajaan, Tangkak",RF,Johor,Johor,2.272222,102.55,ok,parsed_excel_date,parsed_dms
2226019,Rumah Pengawas Sawah Sg. Ring,RF,Johor,Johor,2.222222,102.669444,ok,parsed_excel_date,parsed_dms
2228016,"Ldg. Ban Heng, Muar",RF,Johor,Johor,2.220833,102.819444,ok,parsed_excel_date,parsed_dms
2230001,"Kompleks Penghulu Chaah,",RF,Johor,Johor,2.258333,103.040278,ok,parsed_excel_date,parsed_dms
2230062,"Ldg. Johor Labis, Labis",RF,Johor,Johor,2.280556,103.063889,ok,parsed_excel_date,parsed_dms
2231001,Ldg. Chan Wing di Pagoh,RF,Johor,Johor,2.25,103.147222,ok,parsed_excel_date,parsed_dms
2231001,Ladang Chan Wing,RF,Johor,Johor,2.25,103.133333,ok,parsed_excel_date,parsed_dms
2232001,Ldg. Kekayaan,RF,Johor,Johor,2.251389,103.297222,ok,parsed_excel_date,parsed_dms
2232158,Ldg. Paloh di  Paloh,RF,Johor,Johor,2.202778,103.2,ok,parsed_excel_date,parsed_dms
2233001,Ldg.Sungai Tawing,RF,Johor,Johor,2.269444,103.348611,ok,parsed_excel_date,parsed_dms
2235001,Sek. Men. Kahang,RF,Johor,Johor,2.227778,103.556944,ok,parsed_excel_date,parsed_dms
2235162,"Bt. 94 Kahang, Kluang",RF,Johor,Johor,2.213889,103.547222,ok,parsed_excel_date,parsed_dms
2235163,Ibu Bekalan Kahang di Kluang,RF,Johor,Johor,2.229167,103.598611,ok,parsed_excel_date,parsed_dms
2237164,Bt. 42 Jln. Kluang/Mersing,RF,Johor,Johor,2.256944,103.736111,ok,parsed_excel_date,parsed_dms
2238188,Bt. 67 Jln. Kota Tinggi/Mersing,RF,Johor,Johor,2.245833,103.875,ok,parsed_excel_date,parsed_dms
2238189,Kerja Air Jemaluang,RF,Johor,Johor,2.276389,103.855556,ok,parsed_excel_date,parsed_dms
2325021,Pemasokan Mount Ophir di Muar,RF,Johor,Johor,2.329167,102.580556,ok,parsed_excel_date,parsed_dms
2326020,"Ldg. Tangkak, Daerah Air Panas",RF,Johor,Johor,2.345833,102.638889,ok,parsed_excel_date,parsed_dms
2326022,"Ldg. Sagil, Bkt. Pasir di Tangkak",RF,Johor,Johor,2.316667,102.680556,ok,parsed_excel_date,parsed_dms
2326023,Ldg. Bkt. Serampang di Tangkak,RF,Johor,Johor,2.325,102.690278,ok,parsed_excel_date,parsed_dms
2326024,Kolam Puteri,RF,Johor,Johor,2.367222,102.604167,ok,parsed_excel_date,parsed_dms
2326025,Gunung Ledang,RF,Johor,Johor,2.367222,102.604167,ok,parsed_excel_date,parsed_dms
2330009,Ldg. Sg. Labis di  Labis,RF,Johor,Johor,2.384722,103.016667,ok,parsed_excel_date,parsed_dms
2334002,Kahang Oil Palm Mill/Ldg. Bukit Cantik,RF,Johor,Johor,2.35,103.445833,ok,parsed_excel_date,parsed_dms
2334003,Kuala Sg. Mas,RF,Johor,Johor,2.390278,103.456944,ok,parsed_excel_date,parsed_dms
2336001,Felda Nitar,RF,Johor,Johor,2.24,103.723333,ok,parsed_excel_date,parsed_dms
2426005,Stn. Pertanian Jementah,RF,Johor,Johor,2.451389,102.686111,ok,parsed_excel_date,parsed_dms
2427001,Felcra Tebing Tinggi di Segamat,RF,Johor,Johor,2.416667,102.779167,ok,parsed_excel_date,parsed_dms
2428011,Ldg. Segamat di Segamat,RF,Johor,Johor,2.491667,102.883333,ok,parsed_dms,parsed_dms
2428013,Ldg. Getah Labis Bharu di  Segamat,RF,Johor,Johor,2.427778,102.875,ok,parsed_excel_date,parsed_dms
2429010,Ldg. Chuang Moh San di Segamat,RF,Johor,Johor,2.470833,102.925,ok,parsed_excel_date,parsed_dms
2430001,Sawah Tenang Labis,RF,Johor,Johor,2.476389,103.072222,ok,parsed_excel_date,parsed_dms
2430008,"Kg. Tenang, Segamat",RF,Johor,Johor,2.475,103.052778,ok,parsed_excel_date,parsed_dms
2430009,Air Panas,RF,Johor,Johor,2.475,103.066667,ok,parsed_excel_date,parsed_dms
2438001,Stor Jps.Batu Tiga di Mersing,RF,Johor,Johor,2.473611,103.813889,ok,parsed_excel_date,parsed_dms
2438184,Stn. Pertanian Tenglu,RF,Johor,Johor,2.469444,103.819444,ok,parsed_excel_date,parsed_dms
2438185,Stn. Kajicuaca Mersing,RF,Johor,Johor,2.445833,103.831944,ok,parsed_excel_date,parsed_dms
2526001,Ldg. Sungai  Gemas,RF,Johor,Johor,2.580556,102.648611,ok,parsed_dms,parsed_dms
2526003,Perumahan Ldg. Gemas,RF,Johor,Johor,2.581944,102.640278,ok,parsed_dms,parsed_dms
2526004,Buloh Kasap,RF,Johor,Johor,2.555556,102.626389,ok,parsed_dms,parsed_dms
2527004,"Ldg. Paya Lang, Segamat",RF,Johor,Johor,2.586111,102.719444,ok,parsed_dms,parsed_dms
2527007,Perumahan Ldg. Buloh Kesap,RF,Johor,Johor,2.552778,102.786111,ok,parsed_dms,parsed_dms
2528001,Felcra Pauh Manis,RF,Johor,Johor,2.584722,102.848611,ok,parsed_dms,parsed_dms
2528002,Stesen Bandar Segamat,RF,Johor,Johor,2.508333,102.818056,ok,parsed_dms,parsed_dms
2528012,Rumah Tapis Segamat,RF,Johor,Johor,2.516667,102.813889,ok,parsed_dms,parsed_dms
2528014,"Felda Medoi, Segamat",RF,Johor,Johor,2.526389,102.8875,ok,parsed_dms,parsed_dms
2529001,Kemelah,RF,Johor,Johor,2.5,102.948056,ok,parsed_dms,parsed_dms
2534160,Kg. Peta Ulu Sg. Endau,RF,Johor,Johor,2.538889,103.419444,ok,parsed_dms,parsed_dms
